gebeurtenisdatum,gebeurtenisjaar,stationid,duur_uur,neerslaghoeveelheid_mmuur,terugkeertijd_jaar,stationnaam
1978-09-30 20:00:00,1978,375,8,41.9,5,Volkel
1988-09-24 22:00:00,1988,375,8,44.0,5,Volkel
1996-06-08 16:00:00,1996,375,8,57.7,5,Volkel
2004-07-21 18:00:00,2004,375,8,60.0,5,Volkel
2016-05-30 16:00:00,2016,375,8,49.5,5,Volkel
2020-06-27 02:00:00,2020,375,8,85.8,5,Volkel
1988-09-25 02:00:00,1988,375,12,55.7,5,Volkel
1996-06-08 20:00:00,1996,375,12,58.0,5,Volkel
2004-07-21 21:00:00,2004,375,12,60.0,5,Volkel
2016-05-30 17:00:00,2016,375,12,63.4,5,Volkel
2020-06-26 23:00:00,2020,375,12,85.8,5,Volkel
1988-09-25 13:00:00,1988,375,24,68.7,5,Volkel
1996-06-09 01:00:00,1996,375,24,58.0,5,Volkel
2004-07-22 10:00:00,2004,375,24,60.0,5,Volkel
2005-11-25 21:00:00,2005,375,24,54.6,5,Volkel
2016-05-31 05:00:00,2016,375,24,68.0,5,Volkel
2020-06-27 14:00:00,2020,375,24,86.3,5,Volkel
1988-09-25 10:00:00,1988,375,48,81.2,5,Volkel
2004-07-21 21:00:00,2004,375,48,73.8,5,Volkel
2005-11-26 21:00:00,2005,375,48,69.3,5,Volkel
2016-06-01 05:00:00,2016,375,48,68.2,5,Volkel
2020-06-27 20:00:00,2020,375,48,87.1,5,Volkel
1988-09-26 02:00:00,1988,375,72,82.8,5,Volkel
2004-07-23 07:00:00,2004,375,72,84.7,5,Volkel
2005-11-27 14:00:00,2005,375,72,77.9,5,Volkel
2016-05-30 22:00:00,2016,375,72,79.6,5,Volkel
2020-06-29 18:00:00,2020,375,72,87.1,5,Volkel
1988-09-27 10:00:00,1988,375,96,84.6,5,Volkel
2004-07-23 10:00:00,2004,375,96,84.7,5,Volkel
2020-06-30 18:00:00,2020,375,96,87.5,5,Volkel
1987-07-22 15:00:00,1987,375,192,113.0,5,Volkel
1998-11-01 15:00:00,1998,375,192,114.4,5,Volkel
2020-07-04 18:00:00,2020,375,192,110.9,5,Volkel
1996-06-08 14:00:00,1996,375,1,53.7,10,Volkel
2004-07-21 18:00:00,2004,375,1,41.9,10,Volkel
2020-06-26 20:00:00,2020,375,1,60.3,10,Volkel
1996-06-08 15:00:00,1996,375,2,56.9,10,Volkel
2004-07-21 18:00:00,2004,375,2,59.9,10,Volkel
2020-06-26 20:00:00,2020,375,2,74.9,10,Volkel
1996-06-08 15:00:00,1996,375,4,57.2,10,Volkel
2004-07-21 18:00:00,2004,375,4,59.9,10,Volkel
2020-06-26 22:00:00,2020,375,4,83.1,10,Volkel
1996-06-08 15:00:00,1996,375,8,57.7,10,Volkel
2004-07-21 18:00:00,2004,375,8,60.0,10,Volkel
2016-05-30 16:00:00,2016,375,8,49.5,10,Volkel
2020-06-27 02:00:00,2020,375,8,85.8,10,Volkel
1988-09-25 02:00:00,1988,375,12,55.7,10,Volkel
1996-06-08 19:00:00,1996,375,12,58.0,10,Volkel
2004-07-21 18:00:00,2004,375,12,60.0,10,Volkel
2016-05-30 17:00:00,2016,375,12,63.4,10,Volkel
2020-06-27 06:00:00,2020,375,12,85.8,10,Volkel
1988-09-25 13:00:00,1988,375,24,68.7,10,Volkel
2016-05-31 00:00:00,2016,375,24,68.0,10,Volkel
2020-06-27 18:00:00,2020,375,24,86.3,10,Volkel
1988-09-25 10:00:00,1988,375,48,81.2,10,Volkel
2020-06-28 18:00:00,2020,375,48,87.1,10,Volkel
2004-07-23 05:00:00,2004,375,72,84.7,10,Volkel
2020-06-28 06:00:00,2020,375,72,87.1,10,Volkel
1996-06-08 14:00:00,1996,375,1,53.7,20,Volkel
2004-07-21 18:00:00,2004,375,1,41.9,20,Volkel
2020-06-26 20:00:00,2020,375,1,60.3,20,Volkel
1996-06-08 15:00:00,1996,375,2,56.9,20,Volkel
2004-07-21 18:00:00,2004,375,2,59.9,20,Volkel
2020-06-26 20:00:00,2020,375,2,74.9,20,Volkel
1996-06-08 15:00:00,1996,375,4,57.2,20,Volkel
2004-07-21 18:00:00,2004,375,4,59.9,20,Volkel
2020-06-26 22:00:00,2020,375,4,83.1,20,Volkel
2004-07-21 18:00:00,2004,375,8,60.0,20,Volkel
2020-06-26 23:00:00,2020,375,8,85.8,20,Volkel
2016-05-30 17:00:00,2016,375,12,63.4,20,Volkel
2020-06-26 23:00:00,2020,375,12,85.8,20,Volkel
2020-06-27 18:00:00,2020,375,24,86.3,20,Volkel
2020-06-27 21:00:00,2020,375,48,87.1,20,Volkel
1996-06-08 14:00:00,1996,375,1,53.7,50,Volkel
2020-06-26 20:00:00,2020,375,1,60.3,50,Volkel
1996-06-08 15:00:00,1996,375,2,56.9,50,Volkel
2004-07-21 18:00:00,2004,375,2,59.9,50,Volkel
2020-06-26 20:00:00,2020,375,2,74.9,50,Volkel
2020-06-26 22:00:00,2020,375,4,83.1,50,Volkel
2020-06-26 23:00:00,2020,375,8,85.8,50,Volkel
2020-06-26 23:00:00,2020,375,12,85.8,50,Volkel
2020-06-26 20:00:00,2020,375,1,60.3,100,Volkel
2020-06-26 20:00:00,2020,375,2,74.9,100,Volkel
2020-06-26 22:00:00,2020,375,4,83.1,100,Volkel
1960-05-13 17:00:00,1960,380,1,25.0,2,Maastricht
1964-09-15 15:00:00,1964,380,1,20.4,2,Maastricht
1967-06-24 01:00:00,1967,380,1,23.9,2,Maastricht
1972-07-05 23:00:00,1972,380,1,41.9,2,Maastricht
1979-08-08 05:00:00,1979,380,1,22.8,2,Maastricht
1980-07-20 18:00:00,1980,380,1,21.2,2,Maastricht
1983-06-24 15:00:00,1983,380,1,51.4,2,Maastricht
1983-07-17 18:00:00,1983,380,1,29.8,2,Maastricht
1999-07-04 23:00:00,1999,380,1,23.0,2,Maastricht
2000-05-08 16:00:00,2000,380,1,26.9,2,Maastricht
2002-07-13 15:00:00,2002,380,1,20.2,2,Maastricht
2004-08-18 18:00:00,2004,380,1,23.8,2,Maastricht
2008-07-26 19:00:00,2008,380,1,31.6,2,Maastricht
2014-08-03 18:00:00,2014,380,1,48.1,2,Maastricht
2016-06-23 21:00:00,2016,380,1,22.0,2,Maastricht
2018-05-22 13:00:00,2018,380,1,47.7,2,Maastricht
2021-06-29 18:00:00,2021,380,1,67.0,2,Maastricht
1960-05-13 17:00:00,1960,380,2,40.1,2,Maastricht
1964-09-15 15:00:00,1964,380,2,36.9,2,Maastricht
1966-06-18 16:00:00,1966,380,2,28.0,2,Maastricht
1967-06-24 01:00:00,1967,380,2,27.9,2,Maastricht
1972-07-05 23:00:00,1972,380,2,42.7,2,Maastricht
1976-09-28 04:00:00,1976,380,2,27.4,2,Maastricht
1979-08-08 06:00:00,1979,380,2,32.1,2,Maastricht
1983-06-24 16:00:00,1983,380,2,53.4,2,Maastricht
1983-07-17 18:00:00,1983,380,2,44.8,2,Maastricht
1999-07-05 00:00:00,1999,380,2,29.2,2,Maastricht
2000-05-08 16:00:00,2000,380,2,28.0,2,Maastricht
2002-07-13 15:00:00,2002,380,2,26.8,2,Maastricht
2004-08-18 19:00:00,2004,380,2,26.1,2,Maastricht
2008-07-26 20:00:00,2008,380,2,33.0,2,Maastricht
2014-06-27 18:00:00,2014,380,2,28.5,2,Maastricht
2014-08-03 19:00:00,2014,380,2,48.1,2,Maastricht
2018-05-22 14:00:00,2018,380,2,48.2,2,Maastricht
2021-06-29 18:00:00,2021,380,2,70.9,2,Maastricht
1960-05-13 18:00:00,1960,380,4,41.4,2,Maastricht
1964-09-15 16:00:00,1964,380,4,38.3,2,Maastricht
1966-06-18 17:00:00,1966,380,4,47.6,2,Maastricht
1972-07-06 00:00:00,1972,380,4,44.6,2,Maastricht
1976-09-28 04:00:00,1976,380,4,32.9,2,Maastricht
1979-08-08 07:00:00,1979,380,4,33.4,2,Maastricht
1983-06-24 17:00:00,1983,380,4,54.7,2,Maastricht
1983-07-17 19:00:00,1983,380,4,46.4,2,Maastricht
1999-07-05 00:00:00,1999,380,4,35.0,2,Maastricht
2000-05-08 18:00:00,2000,380,4,29.1,2,Maastricht
2002-08-21 00:00:00,2002,380,4,31.0,2,Maastricht
2007-06-14 15:00:00,2007,380,4,30.8,2,Maastricht
2008-07-26 20:00:00,2008,380,4,34.1,2,Maastricht
2008-08-03 23:00:00,2008,380,4,33.6,2,Maastricht
2010-11-13 11:00:00,2010,380,4,32.4,2,Maastricht
2014-06-27 20:00:00,2014,380,4,34.1,2,Maastricht
2014-08-03 21:00:00,2014,380,4,62.8,2,Maastricht
2016-06-24 00:00:00,2016,380,4,35.6,2,Maastricht
2018-05-22 16:00:00,2018,380,4,48.5,2,Maastricht
2021-06-29 21:00:00,2021,380,4,76.2,2,Maastricht
1960-05-13 23:00:00,1960,380,8,41.8,2,Maastricht
1960-09-21 06:00:00,1960,380,8,35.8,2,Maastricht
1964-09-15 21:00:00,1964,380,8,39.3,2,Maastricht
1966-06-18 20:00:00,1966,380,8,74.0,2,Maastricht
1967-06-24 07:00:00,1967,380,8,34.3,2,Maastricht
1972-07-06 04:00:00,1972,380,8,44.7,2,Maastricht
1980-07-20 18:00:00,1980,380,8,41.1,2,Maastricht
1981-06-29 10:00:00,1981,380,8,45.1,2,Maastricht
1983-06-24 16:00:00,1983,380,8,54.7,2,Maastricht
1983-07-17 19:00:00,1983,380,8,46.4,2,Maastricht
1999-07-05 03:00:00,1999,380,8,35.2,2,Maastricht
2002-08-21 04:00:00,2002,380,8,42.5,2,Maastricht
2008-07-26 21:00:00,2008,380,8,34.2,2,Maastricht
2008-08-04 02:00:00,2008,380,8,36.9,2,Maastricht
2010-08-15 21:00:00,2010,380,8,36.1,2,Maastricht
2010-11-13 14:00:00,2010,380,8,39.1,2,Maastricht
2014-06-27 21:00:00,2014,380,8,36.3,2,Maastricht
2014-07-09 16:00:00,2014,380,8,38.9,2,Maastricht
2014-08-04 01:00:00,2014,380,8,64.3,2,Maastricht
2016-06-24 04:00:00,2016,380,8,35.6,2,Maastricht
2018-05-22 17:00:00,2018,380,8,48.7,2,Maastricht
2021-06-30 00:00:00,2021,380,8,84.3,2,Maastricht
1960-05-14 03:00:00,1960,380,12,41.8,2,Maastricht
1960-09-01 20:00:00,1960,380,12,37.4,2,Maastricht
1960-09-21 09:00:00,1960,380,12,38.9,2,Maastricht
1964-08-12 21:00:00,1964,380,12,39.2,2,Maastricht
1964-09-16 01:00:00,1964,380,12,43.1,2,Maastricht
1966-06-18 23:00:00,1966,380,12,82.4,2,Maastricht
1966-10-23 23:00:00,1966,380,12,36.6,2,Maastricht
1967-06-24 07:00:00,1967,380,12,37.5,2,Maastricht
1972-07-06 05:00:00,1972,380,12,44.7,2,Maastricht
1977-08-12 21:00:00,1977,380,12,38.9,2,Maastricht
1980-07-21 00:00:00,1980,380,12,46.1,2,Maastricht
1981-06-29 14:00:00,1981,380,12,57.4,2,Maastricht
1983-06-25 01:00:00,1983,380,12,68.6,2,Maastricht
1983-07-17 19:00:00,1983,380,12,46.4,2,Maastricht
1984-02-07 01:00:00,1984,380,12,37.1,2,Maastricht
1984-05-06 06:00:00,1984,380,12,44.9,2,Maastricht
1993-10-14 16:00:00,1993,380,12,38.1,2,Maastricht
1996-08-29 06:00:00,1996,380,12,36.6,2,Maastricht
1999-07-05 08:00:00,1999,380,12,38.0,2,Maastricht
2002-08-21 08:00:00,2002,380,12,48.5,2,Maastricht
2007-06-09 12:00:00,2007,380,12,37.8,2,Maastricht
2007-08-09 15:00:00,2007,380,12,42.0,2,Maastricht
2008-08-04 03:00:00,2008,380,12,36.9,2,Maastricht
2010-08-16 00:00:00,2010,380,12,50.5,2,Maastricht
2010-11-13 19:00:00,2010,380,12,56.5,2,Maastricht
2014-07-09 16:00:00,2014,380,12,46.7,2,Maastricht
2014-08-04 00:00:00,2014,380,12,64.3,2,Maastricht
2018-05-23 00:00:00,2018,380,12,49.7,2,Maastricht
2021-06-30 04:00:00,2021,380,12,94.8,2,Maastricht
1960-05-13 17:00:00,1960,380,24,49.6,2,Maastricht
1964-08-12 21:00:00,1964,380,24,48.0,2,Maastricht
1966-06-19 10:00:00,1966,380,24,83.0,2,Maastricht
1966-10-24 03:00:00,1966,380,24,51.8,2,Maastricht
1972-07-06 22:00:00,1972,380,24,46.0,2,Maastricht
1980-07-20 18:00:00,1980,380,24,59.3,2,Maastricht
1981-06-29 15:00:00,1981,380,24,69.9,2,Maastricht
1982-10-08 03:00:00,1982,380,24,52.6,2,Maastricht
1983-06-25 07:00:00,1983,380,24,68.6,2,Maastricht
1983-07-18 14:00:00,1983,380,24,50.4,2,Maastricht
1984-02-07 03:00:00,1984,380,24,56.6,2,Maastricht
1984-05-06 18:00:00,1984,380,24,47.5,2,Maastricht
1986-10-22 15:00:00,1986,380,24,53.6,2,Maastricht
1993-09-25 20:00:00,1993,380,24,51.2,2,Maastricht
1993-10-15 02:00:00,1993,380,24,50.3,2,Maastricht
1996-08-29 17:00:00,1996,380,24,60.9,2,Maastricht
1997-10-10 09:00:00,1997,380,24,47.0,2,Maastricht
2000-09-16 22:00:00,2000,380,24,46.8,2,Maastricht
2002-08-21 16:00:00,2002,380,24,59.4,2,Maastricht
2007-08-09 23:00:00,2007,380,24,58.7,2,Maastricht
2010-08-16 06:00:00,2010,380,24,54.9,2,Maastricht
2010-11-14 00:00:00,2010,380,24,69.6,2,Maastricht
2014-07-09 22:00:00,2014,380,24,56.6,2,Maastricht
2014-08-04 17:00:00,2014,380,24,64.3,2,Maastricht
2014-08-26 18:00:00,2014,380,24,45.2,2,Maastricht
2016-06-02 07:00:00,2016,380,24,50.5,2,Maastricht
2018-05-22 15:00:00,2018,380,24,66.0,2,Maastricht
2021-06-30 16:00:00,2021,380,24,95.7,2,Maastricht
2021-07-14 14:00:00,2021,380,24,48.6,2,Maastricht
1960-09-22 06:00:00,1960,380,48,55.8,2,Maastricht
1964-08-13 09:00:00,1964,380,48,54.8,2,Maastricht
1966-06-19 11:00:00,1966,380,48,89.8,2,Maastricht
1966-10-24 19:00:00,1966,380,48,64.3,2,Maastricht
1980-07-21 02:00:00,1980,380,48,77.1,2,Maastricht
1981-06-29 22:00:00,1981,380,48,72.8,2,Maastricht
1982-10-09 02:00:00,1982,380,48,60.8,2,Maastricht
1983-06-26 07:00:00,1983,380,48,74.9,2,Maastricht
1984-02-07 04:00:00,1984,380,48,60.3,2,Maastricht
1984-09-09 13:00:00,1984,380,48,59.9,2,Maastricht
1986-10-22 16:00:00,1986,380,48,57.0,2,Maastricht
1996-08-30 06:00:00,1996,380,48,95.2,2,Maastricht
1997-10-10 09:00:00,1997,380,48,54.7,2,Maastricht
2002-08-21 14:00:00,2002,380,48,74.3,2,Maastricht
2007-08-10 16:00:00,2007,380,48,59.2,2,Maastricht
2010-08-17 08:00:00,2010,380,48,56.3,2,Maastricht
2010-11-14 14:00:00,2010,380,48,91.1,2,Maastricht
2014-07-09 22:00:00,2014,380,48,88.7,2,Maastricht
2014-08-04 02:00:00,2014,380,48,64.4,2,Maastricht
2018-05-23 14:00:00,2018,380,48,69.8,2,Maastricht
2021-06-30 09:00:00,2021,380,48,102.7,2,Maastricht
2021-07-15 09:00:00,2021,380,48,73.3,2,Maastricht
1960-09-02 11:00:00,1960,380,72,62.0,2,Maastricht
1966-06-19 10:00:00,1966,380,72,91.4,2,Maastricht
1966-10-25 18:00:00,1966,380,72,76.7,2,Maastricht
1980-07-21 08:00:00,1980,380,72,87.5,2,Maastricht
1981-06-29 15:00:00,1981,380,72,83.8,2,Maastricht
1982-10-09 18:00:00,1982,380,72,80.8,2,Maastricht
1983-05-26 21:00:00,1983,380,72,63.4,2,Maastricht
1983-06-27 11:00:00,1983,380,72,85.1,2,Maastricht
1984-02-09 01:00:00,1984,380,72,69.5,2,Maastricht
1984-09-09 23:00:00,1984,380,72,78.2,2,Maastricht
1986-10-22 18:00:00,1986,380,72,68.5,2,Maastricht
1996-08-30 18:00:00,1996,380,72,104.9,2,Maastricht
2002-08-22 01:00:00,2002,380,72,83.1,2,Maastricht
2010-08-16 08:00:00,2010,380,72,62.3,2,Maastricht
2010-11-14 13:00:00,2010,380,72,98.5,2,Maastricht
2014-07-11 00:00:00,2014,380,72,94.5,2,Maastricht
2014-08-06 17:00:00,2014,380,72,69.9,2,Maastricht
2016-06-02 03:00:00,2016,380,72,72.9,2,Maastricht
2018-05-24 13:00:00,2018,380,72,69.8,2,Maastricht
2021-06-30 12:00:00,2021,380,72,119.9,2,Maastricht
2021-07-16 07:00:00,2021,380,72,79.5,2,Maastricht
1966-06-21 11:00:00,1966,380,96,93.1,2,Maastricht
1966-10-26 00:00:00,1966,380,96,77.1,2,Maastricht
1980-07-21 15:00:00,1980,380,96,89.0,2,Maastricht
1981-06-29 15:00:00,1981,380,96,96.7,2,Maastricht
1982-10-11 01:00:00,1982,380,96,82.1,2,Maastricht
1983-06-27 12:00:00,1983,380,96,85.9,2,Maastricht
1984-02-07 05:00:00,1984,380,96,73.6,2,Maastricht
1984-09-11 01:00:00,1984,380,96,85.8,2,Maastricht
1986-10-22 21:00:00,1986,380,96,73.8,2,Maastricht
1993-09-26 01:00:00,1993,380,96,72.1,2,Maastricht
1996-08-31 17:00:00,1996,380,96,105.0,2,Maastricht
2002-08-22 12:00:00,2002,380,96,83.1,2,Maastricht
2010-11-14 00:00:00,2010,380,96,101.9,2,Maastricht
2014-07-09 19:00:00,2014,380,96,97.4,2,Maastricht
2014-08-07 09:00:00,2014,380,96,71.4,2,Maastricht
2016-06-02 06:00:00,2016,380,96,83.6,2,Maastricht
2018-05-25 11:00:00,2018,380,96,72.3,2,Maastricht
2021-07-01 12:00:00,2021,380,96,123.7,2,Maastricht
2021-07-16 13:00:00,2021,380,96,81.3,2,Maastricht
1966-06-26 12:00:00,1966,380,192,103.9,2,Maastricht
1980-07-21 14:00:00,1980,380,192,94.7,2,Maastricht
1981-07-03 13:00:00,1981,380,192,112.0,2,Maastricht
1982-10-15 03:00:00,1982,380,192,125.1,2,Maastricht
1983-07-01 07:00:00,1983,380,192,95.3,2,Maastricht
1984-02-08 16:00:00,1984,380,192,94.2,2,Maastricht
1984-09-14 20:00:00,1984,380,192,105.7,2,Maastricht
1991-12-24 00:00:00,1991,380,192,91.8,2,Maastricht
1996-08-31 15:00:00,1996,380,192,113.8,2,Maastricht
2002-08-26 09:00:00,2002,380,192,95.6,2,Maastricht
2010-11-14 04:00:00,2010,380,192,119.0,2,Maastricht
2014-07-14 10:00:00,2014,380,192,130.0,2,Maastricht
2014-08-11 17:00:00,2014,380,192,99.2,2,Maastricht
2016-06-04 13:00:00,2016,380,192,97.8,2,Maastricht
2021-07-05 13:00:00,2021,380,192,139.2,2,Maastricht
1972-07-05 23:00:00,1972,380,1,41.9,5,Maastricht
1983-06-24 15:00:00,1983,380,1,51.4,5,Maastricht
1983-07-17 18:00:00,1983,380,1,29.8,5,Maastricht
2000-05-08 16:00:00,2000,380,1,26.9,5,Maastricht
2008-07-26 19:00:00,2008,380,1,31.6,5,Maastricht
2014-08-03 18:00:00,2014,380,1,48.1,5,Maastricht
2018-05-22 13:00:00,2018,380,1,47.7,5,Maastricht
2021-06-29 18:00:00,2021,380,1,67.0,5,Maastricht
1960-05-13 17:00:00,1960,380,2,40.1,5,Maastricht
1964-09-15 15:00:00,1964,380,2,36.9,5,Maastricht
1972-07-05 23:00:00,1972,380,2,42.7,5,Maastricht
1979-08-08 06:00:00,1979,380,2,32.1,5,Maastricht
1983-06-24 16:00:00,1983,380,2,53.4,5,Maastricht
1983-07-17 18:00:00,1983,380,2,44.8,5,Maastricht
2008-07-26 20:00:00,2008,380,2,33.0,5,Maastricht
2014-08-03 18:00:00,2014,380,2,48.1,5,Maastricht
2018-05-22 14:00:00,2018,380,2,48.2,5,Maastricht
2021-06-29 18:00:00,2021,380,2,70.9,5,Maastricht
1960-05-13 18:00:00,1960,380,4,41.4,5,Maastricht
1964-09-15 17:00:00,1964,380,4,38.3,5,Maastricht
1966-06-18 17:00:00,1966,380,4,47.6,5,Maastricht
1972-07-06 00:00:00,1972,380,4,44.6,5,Maastricht
1983-06-24 16:00:00,1983,380,4,54.7,5,Maastricht
1983-07-17 19:00:00,1983,380,4,46.4,5,Maastricht
2014-08-03 21:00:00,2014,380,4,62.8,5,Maastricht
2018-05-22 16:00:00,2018,380,4,48.5,5,Maastricht
2021-06-29 21:00:00,2021,380,4,76.2,5,Maastricht
1960-05-13 23:00:00,1960,380,8,41.8,5,Maastricht
1966-06-18 20:00:00,1966,380,8,74.0,5,Maastricht
1972-07-06 04:00:00,1972,380,8,44.7,5,Maastricht
1981-06-29 10:00:00,1981,380,8,45.1,5,Maastricht
1983-06-24 16:00:00,1983,380,8,54.7,5,Maastricht
1983-07-17 21:00:00,1983,380,8,46.4,5,Maastricht
2002-08-21 04:00:00,2002,380,8,42.5,5,Maastricht
2014-08-04 00:00:00,2014,380,8,64.3,5,Maastricht
2018-05-22 19:00:00,2018,380,8,48.7,5,Maastricht
2021-06-30 00:00:00,2021,380,8,84.3,5,Maastricht
1966-06-18 23:00:00,1966,380,12,82.4,5,Maastricht
1980-07-21 00:00:00,1980,380,12,46.1,5,Maastricht
1981-06-29 14:00:00,1981,380,12,57.4,5,Maastricht
1983-06-25 01:00:00,1983,380,12,68.6,5,Maastricht
1983-07-17 19:00:00,1983,380,12,46.4,5,Maastricht
2002-08-21 08:00:00,2002,380,12,48.5,5,Maastricht
2010-08-16 00:00:00,2010,380,12,50.5,5,Maastricht
2010-11-13 19:00:00,2010,380,12,56.5,5,Maastricht
2014-07-09 16:00:00,2014,380,12,46.7,5,Maastricht
2014-08-04 00:00:00,2014,380,12,64.3,5,Maastricht
2018-05-23 00:00:00,2018,380,12,49.7,5,Maastricht
2021-06-30 04:00:00,2021,380,12,94.8,5,Maastricht
1966-06-19 07:00:00,1966,380,24,83.0,5,Maastricht
1980-07-20 18:00:00,1980,380,24,59.3,5,Maastricht
1981-06-29 15:00:00,1981,380,24,69.9,5,Maastricht
1983-06-25 12:00:00,1983,380,24,68.6,5,Maastricht
1984-02-07 03:00:00,1984,380,24,56.6,5,Maastricht
1996-08-29 17:00:00,1996,380,24,60.9,5,Maastricht
2002-08-21 16:00:00,2002,380,24,59.4,5,Maastricht
2007-08-09 23:00:00,2007,380,24,58.7,5,Maastricht
2010-08-16 05:00:00,2010,380,24,54.9,5,Maastricht
2010-11-14 00:00:00,2010,380,24,69.6,5,Maastricht
2014-07-09 22:00:00,2014,380,24,56.6,5,Maastricht
2014-08-04 00:00:00,2014,380,24,64.3,5,Maastricht
2018-05-22 16:00:00,2018,380,24,66.0,5,Maastricht
2021-06-30 16:00:00,2021,380,24,95.7,5,Maastricht
1966-06-19 07:00:00,1966,380,48,89.8,5,Maastricht
1980-07-21 02:00:00,1980,380,48,77.1,5,Maastricht
1981-06-29 23:00:00,1981,380,48,72.8,5,Maastricht
1983-06-26 09:00:00,1983,380,48,74.9,5,Maastricht
1996-08-30 06:00:00,1996,380,48,95.2,5,Maastricht
2002-08-21 14:00:00,2002,380,48,74.3,5,Maastricht
2010-11-14 14:00:00,2010,380,48,91.1,5,Maastricht
2014-07-09 22:00:00,2014,380,48,88.7,5,Maastricht
2018-05-23 16:00:00,2018,380,48,69.8,5,Maastricht
2021-06-30 09:00:00,2021,380,48,102.7,5,Maastricht
2021-07-15 09:00:00,2021,380,48,73.3,5,Maastricht
1966-06-19 09:00:00,1966,380,72,91.4,5,Maastricht
1966-10-25 19:00:00,1966,380,72,76.7,5,Maastricht
1980-07-21 08:00:00,1980,380,72,87.5,5,Maastricht
1981-06-29 15:00:00,1981,380,72,83.8,5,Maastricht
1982-10-09 20:00:00,1982,380,72,80.8,5,Maastricht
1983-06-27 13:00:00,1983,380,72,85.1,5,Maastricht
1984-09-09 23:00:00,1984,380,72,78.2,5,Maastricht
1996-08-30 18:00:00,1996,380,72,104.9,5,Maastricht
2002-08-22 03:00:00,2002,380,72,83.1,5,Maastricht
2010-11-14 13:00:00,2010,380,72,98.5,5,Maastricht
2014-07-11 00:00:00,2014,380,72,94.5,5,Maastricht
2021-06-30 11:00:00,2021,380,72,119.9,5,Maastricht
2021-07-16 07:00:00,2021,380,72,79.5,5,Maastricht
1966-06-20 17:00:00,1966,380,96,93.1,5,Maastricht
1980-07-21 20:00:00,1980,380,96,89.0,5,Maastricht
1981-06-29 15:00:00,1981,380,96,96.7,5,Maastricht
1982-10-11 01:00:00,1982,380,96,82.1,5,Maastricht
1983-06-27 11:00:00,1983,380,96,85.9,5,Maastricht
1984-09-11 01:00:00,1984,380,96,85.8,5,Maastricht
1996-08-31 19:00:00,1996,380,96,105.0,5,Maastricht
2002-08-22 12:00:00,2002,380,96,83.1,5,Maastricht
2010-11-14 00:00:00,2010,380,96,101.9,5,Maastricht
2014-07-09 19:00:00,2014,380,96,97.4,5,Maastricht
2016-06-02 08:00:00,2016,380,96,83.6,5,Maastricht
2021-07-01 13:00:00,2021,380,96,123.7,5,Maastricht
1981-07-03 13:00:00,1981,380,192,112.0,5,Maastricht
1982-10-15 03:00:00,1982,380,192,125.1,5,Maastricht
1984-09-14 20:00:00,1984,380,192,105.7,5,Maastricht
1996-08-31 14:00:00,1996,380,192,113.8,5,Maastricht
2010-11-14 04:00:00,2010,380,192,119.0,5,Maastricht
2014-07-14 10:00:00,2014,380,192,130.0,5,Maastricht
2021-07-05 13:00:00,2021,380,192,139.2,5,Maastricht
1972-07-05 23:00:00,1972,380,1,41.9,10,Maastricht
1983-06-24 15:00:00,1983,380,1,51.4,10,Maastricht
2008-07-26 19:00:00,2008,380,1,31.6,10,Maastricht
2014-08-03 18:00:00,2014,380,1,48.1,10,Maastricht
2018-05-22 13:00:00,2018,380,1,47.7,10,Maastricht
2021-06-29 18:00:00,2021,380,1,67.0,10,Maastricht
1960-05-13 17:00:00,1960,380,2,40.1,10,Maastricht
1964-09-15 15:00:00,1964,380,2,36.9,10,Maastricht
1972-07-05 23:00:00,1972,380,2,42.7,10,Maastricht
1983-06-24 16:00:00,1983,380,2,53.4,10,Maastricht
1983-07-17 18:00:00,1983,380,2,44.8,10,Maastricht
2014-08-03 18:00:00,2014,380,2,48.1,10,Maastricht
2018-05-22 14:00:00,2018,380,2,48.2,10,Maastricht
2021-06-29 18:00:00,2021,380,2,70.9,10,Maastricht
1966-06-18 17:00:00,1966,380,4,47.6,10,Maastricht
1972-07-06 00:00:00,1972,380,4,44.6,10,Maastricht
1983-06-24 16:00:00,1983,380,4,54.7,10,Maastricht
1983-07-17 20:00:00,1983,380,4,46.4,10,Maastricht
2014-08-03 21:00:00,2014,380,4,62.8,10,Maastricht
2018-05-22 16:00:00,2018,380,4,48.5,10,Maastricht
2021-06-29 21:00:00,2021,380,4,76.2,10,Maastricht
1966-06-18 20:00:00,1966,380,8,74.0,10,Maastricht
1983-06-24 21:00:00,1983,380,8,54.7,10,Maastricht
2014-08-04 00:00:00,2014,380,8,64.3,10,Maastricht
2021-06-30 00:00:00,2021,380,8,84.3,10,Maastricht
1966-06-18 23:00:00,1966,380,12,82.4,10,Maastricht
1981-06-29 14:00:00,1981,380,12,57.4,10,Maastricht
1983-06-25 00:00:00,1983,380,12,68.6,10,Maastricht
2010-11-13 19:00:00,2010,380,12,56.5,10,Maastricht
2014-08-04 00:00:00,2014,380,12,64.3,10,Maastricht
2021-06-30 04:00:00,2021,380,12,94.8,10,Maastricht
1966-06-19 08:00:00,1966,380,24,83.0,10,Maastricht
1981-06-29 15:00:00,1981,380,24,69.9,10,Maastricht
1983-06-25 04:00:00,1983,380,24,68.6,10,Maastricht
2010-11-14 00:00:00,2010,380,24,69.6,10,Maastricht
2014-08-04 02:00:00,2014,380,24,64.3,10,Maastricht
